Date,GOOG,NKE,LMT,CAT,TSLA,AMZN,TMO,CSIQ,HPE,AMD,BHC,ROK,TTWO,DELL,MU,Risk_Free
2017-08-16,926.9600219726562,56.89433288574219,287.1173400878906,107.90319061279297,362.9100036621094,978.1799926757812,174.2886505126953,16.969999313354492,12.719657897949219,12.630000114440918,14.149999618530273,156.3477325439453,92.0199966430664,37.220375061035156,30.690000534057617,7.142857142857143e-05
2017-08-17,910.97998046875,55.84469223022461,283.0049743652344,106.97657775878906,351.9200134277344,960.5700073242188,171.75540161132812,16.399999618530273,12.50284481048584,12.34000015258789,14.34000015258789,153.70745849609375,90.94000244140625,36.766334533691406,29.6200008392334,7.142857142857143e-05
2017-08-18,910.6699829101562,53.40525436401367,280.920654296875,107.71408081054688,347.4599914550781,958.469970703125,171.4375,16.6299991607666,12.416120529174805,12.369999885559082,14.390000343322754,153.8218536376953,92.06999969482422,36.99335479736328,30.3799991607666,7.142857142857143e-05
2017-08-21,906.6599731445312,52.10292053222656,283.4368896484375,107.4115219116211,337.8599853515625,953.2899780273438,172.86801147460938,14.989999771118164,12.5100736618042,12.050000190734863,14.140000343322754,152.94496154785156,91.9800033569336,37.13732147216797,29.559999465942383,7.142857142857143e-05
2017-08-22,924.6900024414062,52.60831069946289,286.17840576171875,109.51058197021484,341.3500061035156,966.9000244140625,175.62979125976562,15.069999694824219,12.770246505737305,12.170000076293945,14.350000381469727,155.5280303955078,94.94999694824219,38.04540252685547,30.450000762939453,7.142857142857143e-05
2017-08-23,927.0,52.10292053222656,284.3382263183594,108.49887084960938,352.7699890136719,958.0,174.65621948242188,15.180000305175781,12.799156188964844,12.479999542236328,14.420000076293945,152.5159912109375,94.4000015258789,38.31672286987305,30.450000762939453,7.142857142857143e-05
2017-08-24,921.280029296875,52.32645034790039,284.1129150390625,108.52722930908203,352.92999267578125,952.4500122070312,174.80526733398438,15.569999694824219,12.972604751586914,12.5,14.75,152.63038635253906,95.25,38.71539306640625,30.219999313354492,7.142857142857143e-05
2017-08-25,915.8900146484375,52.38478088378906,284.3006286621094,109.06619262695312,348.04998779296875,945.260009765625,176.0569610595703,15.470000267028809,12.972604751586914,12.430000305175781,14.140000343322754,152.13473510742188,94.63999938964844,39.72314453125,30.290000915527344,7.142857142857143e-05
2017-08-28,913.8099975585938,52.219547271728516,285.0611572265625,108.80143737792969,345.6600036621094,946.02001953125,177.25901794433594,15.380000114440918,12.856973648071289,12.229999542236328,14.229999542236328,152.09661865234375,95.80999755859375,40.31007766723633,31.079999923706055,7.142857142857143e-05
2017-08-29,921.2899780273438,51.24766159057617,289.314453125,109.69022369384766,347.3599853515625,954.0599975585938,179.3353271484375,15.529999732971191,12.950923919677734,12.149999618530273,13.239999771118164,152.8686981201172,95.79000091552734,40.387596130371094,31.479999542236328,7.142857142857143e-05
2017-08-30,929.5700073242188,51.08244323730469,289.29547119140625,111.14634704589844,353.17999267578125,967.5900268554688,181.74937438964844,15.609999656677246,12.994285583496094,12.670000076293945,13.1899995803833,155.00376892089844,97.6500015258789,41.10188293457031,31.610000610351562,7.142857142857143e-05
2017-08-31,939.3300170898438,51.50178527832031,288.4360656738281,111.089599609375,355.8999938964844,980.5999755859375,185.911865234375,15.710000038146973,13.052104949951172,13.0,13.420000076293945,156.37632751464844,97.79000091552734,41.489479064941406,31.969999313354492,7.142857142857143e-05
2017-09-01,937.3400268554688,52.03815841674805,285.4136962890625,111.8365707397461,355.3999938964844,978.25,184.77935791015625,16.100000381469727,13.33077335357666,13.1899995803833,13.329999923706055,156.66229248046875,95.87999725341797,41.395347595214844,32.599998474121094,7.142857142857143e-05
2017-09-05,928.4500122070312,51.69683074951172,285.423095703125,111.8554916381836,349.5899963378906,965.27001953125,184.7992401123047,16.0,13.079246520996094,12.920000076293945,13.100000381469727,155.7567901611328,97.08999633789062,41.41749572753906,32.06999969482422,7.142857142857143e-05
2017-09-06,927.8099975585938,51.45301818847656,284.7148132324219,110.60739135742188,344.5299987792969,967.7999877929688,188.16697692871094,16.040000915527344,12.827725410461426,12.859999656677246,13.15999984741211,154.7178192138672,95.81999969482422,41.351051330566406,32.25,7.142857142857143e-05
2017-09-07,935.9500122070312,51.09218215942383,285.5648193359375,111.3543472290039,350.6099853515625,979.469970703125,189.3392333984375,16.350000381469727,12.343308448791504,12.630000114440918,13.380000114440918,154.94656372070312,99.5,41.234771728515625,32.790000915527344,7.142857142857143e-05
2017-09-08,926.5,50.906898498535156,286.08428955078125,111.4016342163086,343.3999938964844,965.9000244140625,190.37242126464844,16.299999237060547,12.222203254699707,12.25,13.609999656677246,156.3286590576172,99.62000274658203,41.118492126464844,32.45000076293945,7.142857142857143e-05
2017-09-11,929.0800170898438,51.71633529663086,287.5765380859375,112.3944320678711,363.69000244140625,977.9600219726562,192.29969787597656,16.649999618530273,12.498387336730957,12.550000190734863,14.1899995803833,160.9324493408203,100.11000061035156,41.7829475402832,33.439998626708984,7.142857142857143e-05
2017-09-12,932.0700073242188,52.077171325683594,286.8682556152344,114.35166931152344,362.75,982.5800170898438,192.76658630371094,16.5,12.343155860900879,12.300000190734863,14.430000305175781,161.1993408203125,99.94999694824219,42.220375061035156,34.290000915527344,7.142857142857143e-05
2017-09-13,935.0900268554688,52.194190979003906,283.5342102050781,113.11302185058594,366.2300109863281,999.5999755859375,190.21348571777344,16.520000457763672,12.446640968322754,12.220000267028809,14.109999656677246,161.93328857421875,98.77999877929688,42.48615646362305,34.59000015258789,7.142857142857143e-05
2017-09-14,925.1099853515625,52.39899444580078,284.6108703613281,113.91671752929688,377.6400146484375,992.2100219726562,190.58132934570312,17.299999237060547,12.672431945800781,12.260000228881836,13.989999771118164,164.08743286132812,99.38999938964844,42.83499526977539,34.58000183105469,7.142857142857143e-05
2017-09-15,920.2899780273438,52.5355224609375,285.517578125,114.75824737548828,379.80999755859375,986.7899780273438,189.52745056152344,17.270000457763672,12.719470977783203,12.520000457763672,13.920000076293945,165.5934295654297,100.38999938964844,42.62458419799805,34.650001525878906,7.142857142857143e-05
2017-09-18,915.0,52.1746940612793,286.934326171875,117.08423614501953,385.0,974.1900024414062,190.75035095214844,16.799999237060547,12.738285064697266,13.079999923706055,13.789999961853027,166.9564666748047,100.81999969482422,42.5526008605957,35.43000030517578,7.142857142857143e-05
2017-09-19,921.8099975585938,52.008907318115234,288.681640625,117.94465637207031,375.1000061035156,969.8599853515625,188.52330017089844,16.709999084472656,12.69124698638916,13.119999885559082,13.770000457763672,168.83421325683594,102.37999725341797,42.53599166870117,35.95000076293945,7.142857142857143e-05
2017-09-20,931.5800170898438,52.233211517333984,290.8066711425781,118.04866790771484,373.9100036621094,973.2100219726562,187.5092010498047,16.020000457763672,12.822957038879395,13.739999771118164,14.069999694824219,169.26312255859375,102.95999908447266,42.541526794433594,35.970001220703125,7.142857142857143e-05
2017-09-21,932.4500122070312,51.87237548828125,290.91064453125,117.99192810058594,366.4800109863281,964.6500244140625,186.8231658935547,15.859999656677246,12.97348403930664,13.40999984741211,14.229999542236328,169.02484130859375,101.72000122070312,42.4141731262207,35.90999984741211,7.142857142857143e-05
2017-09-22,928.530029296875,51.921142578125,291.4111633300781,117.65154266357422,351.0899963378906,955.0999755859375,187.21090698242188,16.459999084472656,13.415654182434082,13.300000190734863,14.010000228881836,169.23451232910156,102.83999633789062,42.641197204589844,36.06999969482422,7.142857142857143e-05
2017-09-25,920.969970703125,51.911376953125,289.8149719238281,117.54753875732422,344.989990234375,939.7899780273438,186.23660278320312,16.040000915527344,13.829601287841797,12.609999656677246,14.09000015258789,169.34889221191406,97.62000274658203,42.043190002441406,34.869998931884766,7.142857142857143e-05
2017-09-26,924.8599853515625,52.3697395324707,292.3934326171875,117.72718811035156,345.25,938.5999755859375,186.58457946777344,16.06999969482422,14.008350372314453,12.449999809265137,14.100000381469727,168.6912078857422,97.4800033569336,42.14839553833008,34.18000030517578,7.142857142857143e-05
2017-09-27,944.489990234375,51.36524963378906,292.91290283203125,117.73663330078125,340.9700012207031,950.8699951171875,187.3799591064453,16.729999542236328,13.970721244812012,12.739999771118164,14.390000343322754,169.02484130859375,100.12999725341797,42.70210266113281,37.09000015258789,7.142857142857143e-05
2017-09-28,949.5,51.32624053955078,291.9684143066406,118.40795135498047,339.6000061035156,956.4000244140625,185.37164306640625,16.81999969482422,13.707298278808594,12.739999771118164,13.760000228881836,168.96763610839844,100.88999938964844,42.71871566772461,37.959999084472656,7.142857142857143e-05
2017-09-29,959.1099853515625,50.5655632019043,293.0639953613281,117.91629791259766,341.1000061035156,961.3499755859375,188.10569763183594,16.84000015258789,13.839008331298828,12.75,14.329999923706055,169.8636474609375,102.2300033569336,42.75193786621094,39.33000183105469,7.142857142857143e-05
2017-10-02,953.27001953125,50.58507537841797,294.0462646484375,117.92574310302734,341.5299987792969,959.1900024414062,190.4321746826172,16.700000762939453,14.083616256713867,12.710000038146973,14.619999885559082,172.23699951171875,100.43000030517578,43.15614700317383,40.0099983215332,7.142857142857143e-05
2017-10-03,957.7899780273438,50.194984436035156,295.4913024902344,118.67271423339844,348.1400146484375,957.0999755859375,189.2291717529297,16.739999771118164,13.820192337036133,13.420000076293945,14.359999656677246,172.33233642578125,101.06999969482422,43.338871002197266,40.369998931884766,7.142857142857143e-05
2017-10-04,951.6799926757812,50.78987121582031,295.6424255371094,119.83570098876953,355.010009765625,965.4500122070312,192.3907928466797,16.739999771118164,13.923680305480957,13.3100004196167,14.380000114440918,173.8097381591797,102.9800033569336,43.31118392944336,39.560001373291016,7.142857142857143e-05
2017-10-05,969.9600219726562,50.887393951416016,297.1158447265625,119.51422119140625,355.3299865722656,980.8499755859375,192.31124877929688,16.530000686645508,13.951904296875,13.34000015258789,14.569999694824219,173.96221923828125,104.47000122070312,43.765228271484375,39.369998931884766,7.142857142857143e-05
2017-10-06,978.8900146484375,51.12144470214844,298.8914794921875,120.01536560058594,356.8800048828125,989.5800170898438,192.092529296875,16.530000686645508,13.923680305480957,13.229999542236328,14.460000038146973,173.77159118652344,107.2300033569336,43.765228271484375,39.66999816894531,7.142857142857143e-05
2017-10-09,977.0,50.243743896484375,299.6848449707031,119.96807098388672,342.94000244140625,990.989990234375,192.14224243164062,15.949999809265137,13.923680305480957,13.470000267028809,14.420000076293945,174.68666076660156,104.11000061035156,43.88704299926758,40.959999084472656,7.142857142857143e-05
2017-10-10,972.5999755859375,50.25349426269531,300.0721130371094,121.20671081542969,355.5899963378906,987.2000122070312,191.5258331298828,15.9399995803833,14.074207305908203,13.699999809265137,14.460000038146973,174.18145751953125,102.66999816894531,43.787376403808594,41.97999954223633,7.142857142857143e-05
2017-10-11,989.25,49.7658805847168,300.9032287597656,121.59436798095703,354.6000061035156,995.0,192.34107971191406,15.75,14.055392265319824,13.880000114440918,14.289999961853027,175.1441650390625,103.5999984741211,43.942413330078125,41.61000061035156,7.142857142857143e-05
2017-10-12,987.8300170898438,49.570838928222656,303.32110595703125,122.90865325927734,355.67999267578125,1000.9299926757812,192.27149963378906,16.059999465942383,13.923680305480957,14.199999809265137,13.829999923706055,175.85903930664062,103.44000244140625,44.45736312866211,40.58000183105469,7.142857142857143e-05
2017-10-13,989.6799926757812,49.71711349487305,301.6588134765625,123.58943939208984,355.57000732421875,1002.9400024414062,191.30709838867188,16.260000228881836,14.008350372314453,14.220000267028809,13.390000343322754,177.17442321777344,104.58000183105469,44.673309326171875,40.400001525878906,7.142857142857143e-05
2017-10-16,992.0,50.09745407104492,301.2337951660156,124.30802917480469,350.6000061035156,1006.3400268554688,190.17369079589844,15.989999771118164,13.980127334594727,14.260000228881836,12.920000076293945,177.6795654296875,104.77999877929688,44.90586853027344,41.4900016784668,7.142857142857143e-05
2017-10-17,992.1799926757812,50.71185302734375,300.6009826660156,123.4286880493164,355.75,1009.1300048828125,187.67820739746094,15.979999542236328,13.744930267333984,14.15999984741211,12.8100004196167,177.54615783691406,103.9000015258789,44.84496307373047,40.38999938964844,7.142857142857143e-05
2017-10-18,992.8099975585938,51.004417419433594,298.0508728027344,124.13784790039062,359.6499938964844,997.0,188.12557983398438,15.75,13.829601287841797,14.069999694824219,12.390000343322754,176.30702209472656,104.61000061035156,45.04429626464844,41.650001525878906,7.142857142857143e-05
2017-10-19,984.4500122070312,51.38475799560547,299.25042724609375,124.38368225097656,351.80999755859375,986.6099853515625,191.3269805908203,15.75,13.039338111877441,13.949999809265137,12.479999542236328,177.70814514160156,104.55999755859375,45.204872131347656,41.310001373291016,7.142857142857143e-05
2017-10-20,988.2000122070312,51.7455940246582,302.2349853515625,124.94485473632812,345.1000061035156,982.9099731445312,192.73876953125,15.9399995803833,13.20867919921875,13.8100004196167,12.130000114440918,179.6716766357422,104.93000030517578,45.5370979309082,41.5,7.142857142857143e-05
2017-10-23,968.4500122070312,52.330726623535156,302.9244384765625,125.24923706054688,337.0199890136719,966.2999877929688,193.24581909179688,16.420000076293945,13.40624713897705,14.100000381469727,12.050000190734863,178.88058471679688,105.01000213623047,45.797340393066406,41.560001373291016,7.142857142857143e-05
2017-10-24,970.5399780273438,52.09667205810547,295.7652587890625,131.48887634277344,337.3399963378906,975.9000244140625,193.25576782226562,16.68000030517578,13.46269416809082,14.25,12.119999885559082,179.84327697753906,105.22000122070312,46.096343994140625,41.599998474121094,7.142857142857143e-05
2017-10-25,973.3300170898438,53.57902526855469,295.0851745605469,130.1572265625,325.8399963378906,972.9099731445312,198.51516723632812,16.1200008392334,13.24631118774414,12.329999923706055,12.0600004196167,178.30865478515625,104.87000274658203,45.73643493652344,41.060001373291016,7.142857142857143e-05
2017-10-26,972.5599975585938,55.40270233154297,290.79730224609375,130.25233459472656,326.1700134277344,972.4299926757812,199.2111053466797,16.110000610351562,13.40624713897705,12.010000228881836,11.649999618530273,179.22369384765625,105.43000030517578,45.941307067871094,40.599998474121094,7.142857142857143e-05
2017-10-27,1019.27001953125,54.57374954223633,290.9011535644531,131.07986450195312,320.8699951171875,1100.949951171875,191.30709838867188,16.920000076293945,13.434469223022461,11.84000015258789,11.40999984741211,179.93858337402344,107.83999633789062,46.44518280029297,40.849998474121094,7.142857142857143e-05
2017-10-30,1017.1099853515625,53.90084457397461,291.49615478515625,129.82431030273438,320.0799865722656,1110.8499755859375,190.90940856933594,17.420000076293945,13.152233123779297,10.890000343322754,11.40999984741211,178.24197387695312,109.70999908447266,46.04097366333008,41.650001525878906,7.142857142857143e-05
2017-10-31,1016.6400146484375,53.62778854370117,291.0522155761719,129.16802978515625,331.5299987792969,1105.280029296875,192.7089385986328,17.610000610351562,13.095786094665527,10.989999771118164,11.6899995803833,191.41470336914062,110.6500015258789,45.83056640625,44.310001373291016,7.142857142857143e-05
2017-11-01,1025.5,53.70580291748047,289.578857421875,129.6341094970703,321.0799865722656,1103.6800537109375,193.0668487548828,17.75,12.794734001159668,10.800000190734863,11.930000305175781,186.019775390625,110.55999755859375,45.62569046020508,44.380001068115234,7.142857142857143e-05
2017-11-02,1025.5799560546875,53.754554748535156,293.6023254394531,129.8052978515625,299.260009765625,1094.219970703125,190.17369079589844,18.489999771118164,12.822957038879395,10.850000381469727,11.0600004196167,189.88963317871094,108.5,45.326690673828125,44.34000015258789,7.142857142857143e-05
2017-11-03,1032.47998046875,54.3299446105957,292.7806396484375,129.9574737548828,306.0899963378906,1111.5999755859375,192.58963012695312,18.790000915527344,12.700654983520508,11.119999885559082,11.489999771118164,189.08897399902344,108.93000030517578,44.77851486206055,43.709999084472656,7.142857142857143e-05
2017-11-06,1025.9000244140625,54.65176773071289,292.8656311035156,130.9847412109375,302.7799987792969,1120.6600341796875,192.41067504882812,18.760000228881836,12.822957038879395,11.930000305175781,12.039999961853027,187.61155700683594,107.0,45.138427734375,43.25,7.142857142857143e-05
2017-11-07,1033.3299560546875,53.78382110595703,295.8974609375,132.03103637695312,306.04998779296875,1123.1700439453125,192.092529296875,18.760000228881836,12.766510009765625,12.050000190734863,14.100000381469727,191.42420959472656,106.38999938964844,45.66999053955078,43.95000076293945,7.142857142857143e-05
2017-11-08,1039.8499755859375,54.37870788574219,298.11700439453125,130.58526611328125,304.3900146484375,1132.8800048828125,192.73876953125,18.8700008392334,12.738285064697266,11.710000038146973,14.880000114440918,184.70440673828125,117.6500015258789,45.57585906982422,44.09000015258789,7.142857142857143e-05
2017-11-09,1031.260009765625,54.73954391479492,293.8101806640625,128.73048400878906,302.989990234375,1129.1300048828125,190.78013610839844,16.84000015258789,12.907629013061523,11.119999885559082,15.350000381469727,180.92034912109375,115.16000366210938,45.337764739990234,43.5,7.142857142857143e-05
2017-11-10,1028.0699462890625,54.70053482055664,293.8951721191406,129.81478881835938,302.989990234375,1125.3499755859375,185.1031951904297,17.790000915527344,12.888812065124512,11.260000228881836,15.380000114440918,184.400390625,115.68000030517578,45.72536087036133,44.779998779296875,7.142857142857143e-05
2017-11-13,1025.75,54.52499771118164,295.57635498046875,129.86236572265625,315.3999938964844,1129.1700439453125,187.1214599609375,17.729999542236328,12.681838035583496,11.09000015258789,14.600000381469727,184.33340454101562,118.26000213623047,45.29900360107422,45.599998474121094,7.142857142857143e-05
2017-11-14,1026.0,54.59325408935547,296.322509765625,130.8230438232422,308.70001220703125,1136.8399658203125,187.98641967773438,17.450000762939453,12.484272956848145,11.119999885559082,14.279999732971191,183.414306640625,118.87999725341797,45.1218147277832,45.79999923706055,7.142857142857143e-05
2017-11-15,1020.9099731445312,55.2271614074707,293.3946228027344,127.55105590820312,311.29998779296875,1126.68994140625,187.41970825195312,17.459999084472656,12.380785942077637,11.069999694824219,14.449999809265137,180.68580627441406,117.37000274658203,44.4462890625,45.36000061035156,7.142857142857143e-05
2017-11-16,1032.5,55.812294006347656,295.2929992675781,129.70066833496094,312.5,1137.2900390625,189.50755310058594,17.549999237060547,12.484272956848145,11.25,14.34000015258789,185.35777282714844,118.9000015258789,45.03322219848633,46.18000030517578,7.142857142857143e-05
2017-11-17,1019.0900268554688,57.72373580932617,292.5067138671875,129.48191833496094,315.04998779296875,1129.8800048828125,189.07008361816406,17.790000915527344,12.869997024536133,11.380000114440918,14.6899995803833,186.07579040527344,117.81999969482422,45.1218147277832,46.15999984741211,7.142857142857143e-05
2017-11-20,1018.3800048828125,57.78225326538086,297.1819763183594,130.22381591796875,308.739990234375,1126.31005859375,189.89529418945312,18.1299991607666,13.255720138549805,11.34000015258789,15.569999694824219,185.95135498046875,117.4000015258789,44.99446105957031,47.63999938964844,7.142857142857143e-05
2017-11-21,1034.489990234375,57.918785095214844,299.3448486328125,130.880126953125,317.80999755859375,1139.489990234375,191.81414794921875,18.09000015258789,13.283944129943848,11.399999618530273,15.989999771118164,184.79293823242188,119.0199966430664,45.53156280517578,49.400001525878906,7.142857142857143e-05
2017-11-22,1035.9599609375,57.60670852661133,297.3897705078125,131.27008056640625,312.6000061035156,1156.1600341796875,191.63519287109375,18.149999618530273,12.324339866638184,11.369999885559082,16.540000915527344,182.878173828125,117.94000244140625,44.73421859741211,49.13999938964844,7.142857142857143e-05
2017-11-24,1040.6099853515625,57.850521087646484,298.2870178222656,130.6803741455078,315.54998779296875,1186.0,192.3907928466797,18.06999969482422,12.531312942504883,11.380000114440918,16.56999969482422,183.3185577392578,117.87999725341797,44.822811126708984,49.68000030517578,7.142857142857143e-05
2017-11-27,1054.2099609375,58.1528434753418,299.1181945800781,130.49012756347656,316.80999755859375,1195.8299560546875,192.7984161376953,18.209999084472656,12.672431945800781,11.550000190734863,16.479999542236328,182.8973388671875,117.79000091552734,45.354373931884766,48.04999923706055,7.142857142857143e-05
2017-11-28,1047.4100341796875,58.10407257080078,301.2999267578125,132.2022247314453,317.54998779296875,1193.5999755859375,195.1646728515625,18.3700008392334,13.058154106140137,11.170000076293945,16.399999618530273,188.72775268554688,116.19000244140625,45.71428680419922,47.93000030517578,7.142857142857143e-05
2017-11-29,1021.6599731445312,58.86476135253906,302.9527893066406,131.31764221191406,307.5400085449219,1161.27001953125,191.5059356689453,17.729999542236328,13.14282512664795,10.829999923706055,16.450000762939453,182.02610778808594,111.44999694824219,43.18383026123047,43.7400016784668,7.142857142857143e-05
2017-11-30,1021.4099731445312,58.92326354980469,303.2949523925781,134.25674438476562,308.8500061035156,1176.75,191.64512634277344,17.969999313354492,13.12401008605957,10.890000343322754,16.75,184.85037231445312,111.55000305175781,43.32225799560547,42.38999938964844,7.142857142857143e-05
2017-12-01,1010.1699829101562,58.59059143066406,298.0201416015625,134.60867309570312,306.5299987792969,1162.3499755859375,191.08836364746094,17.969999313354492,13.584994316101074,10.729999542236328,17.25,182.342041015625,110.76000213623047,44.27463912963867,41.9900016784668,7.142857142857143e-05
2017-12-04,998.6799926757812,58.805850982666016,296.3188781738281,134.5896453857422,305.20001220703125,1133.949951171875,180.97720336914062,16.1200008392334,13.387430191040039,10.029999732971191,17.489999771118164,182.64842224121094,102.11000061035156,41.46733093261719,39.900001525878906,7.142857142857143e-05
2017-12-05,1005.1500244140625,59.11895751953125,294.76025390625,133.29608154296875,303.70001220703125,1141.5699462890625,181.39474487304688,16.5,13.24631118774414,9.90999984741211,17.75,179.6805419921875,104.19000244140625,41.234771728515625,41.209999084472656,7.142857142857143e-05
2017-12-06,1018.3800048828125,58.43404006958008,296.49945068359375,133.48631286621094,313.260009765625,1152.3499755859375,182.80654907226562,16.559999465942383,13.321576118469238,10.0,16.850000381469727,182.46649169921875,104.88999938964844,41.56146240234375,41.58000183105469,7.142857142857143e-05
2017-12-07,1030.9300537109375,59.29508590698242,298.8280334472656,135.91177368164062,311.239990234375,1159.7900390625,184.5563507080078,17.1200008392334,13.378024101257324,10.039999961853027,17.6299991607666,184.0653076171875,106.54000091552734,42.02104187011719,43.20000076293945,7.142857142857143e-05
2017-12-08,1037.050048828125,59.98001480102539,300.18707275390625,136.83438110351562,315.1300048828125,1162.0,186.87290954589844,17.25,13.490917205810547,9.9399995803833,19.700000762939453,184.6397247314453,106.80999755859375,42.774085998535156,43.209999084472656,7.142857142857143e-05
2017-12-11,1041.0999755859375,60.576873779296875,300.4911804199219,136.74879455566406,328.9100036621094,1168.9200439453125,188.39402770996094,17.790000915527344,13.716707229614258,10.15999984741211,20.549999237060547,183.30899047851562,108.2300033569336,43.903656005859375,43.0099983215332,7.142857142857143e-05
2017-12-12,1040.47998046875,60.83128356933594,300.22509765625,136.41586303710938,341.0299987792969,1165.0799560546875,188.39402770996094,17.809999465942383,13.711978912353516,9.899999618530273,21.8700008392334,182.61968994140625,107.62000274658203,43.881507873535156,41.86000061035156,7.142857142857143e-05
2017-12-13,1040.6099853515625,62.91542053222656,302.03082275390625,141.3143768310547,339.0299987792969,1164.1300048828125,190.3626251220703,17.600000381469727,13.54176139831543,10.109999656677246,22.049999237060547,183.29945373535156,107.73999786376953,44.40199279785156,42.04999923706055,7.142857142857143e-05
2017-12-14,1049.1500244140625,63.14045715332031,301.28955078125,139.13621520996094,337.8900146484375,1174.260009765625,187.3776092529297,17.690000534057617,13.466109275817871,10.130000114440918,19.68000030517578,181.37510681152344,109.0199966430664,44.16389846801758,42.2400016784668,7.142857142857143e-05
2017-12-15,1064.18994140625,63.39485549926758,306.8114013671875,139.5261993408203,343.45001220703125,1179.1400146484375,191.30784606933594,17.360000610351562,13.626870155334473,10.289999961853027,19.709999084472656,182.7919921875,111.19000244140625,44.84496307373047,42.400001525878906,7.142857142857143e-05
2017-12-18,1077.1400146484375,63.4144287109375,306.7544250488281,142.45579528808594,338.8699951171875,1190.5799560546875,192.60133361816406,17.549999237060547,14.090240478515625,10.979999542236328,21.200000762939453,184.61105346679688,110.31999969482422,46.937984466552734,43.709999084472656,7.142857142857143e-05
2017-12-19,1070.6800537109375,62.85670471191406,304.1027526855469,143.54010009765625,331.1000061035156,1187.3800048828125,192.9197235107422,17.40999984741211,13.995676040649414,10.949999809265137,20.860000610351562,185.57797241210938,109.27999877929688,46.14617919921875,43.97999954223633,7.142857142857143e-05
2017-12-20,1064.949951171875,62.220699310302734,301.96435546875,145.07150268554688,328.9800109863281,1177.6199951171875,191.3277130126953,17.149999618530273,13.910565376281738,10.979999542236328,20.889999389648438,184.84080505371094,108.75,46.15171813964844,45.75,7.142857142857143e-05
2017-12-21,1063.6300048828125,63.37528991699219,301.4606018066406,147.08795166015625,331.6600036621094,1174.760009765625,190.17355346679688,17.190000534057617,13.920023918151855,10.890000343322754,21.670000076293945,185.8651885986328,110.45999908447266,45.70321273803711,44.41999816894531,7.142857142857143e-05
2017-12-22,1060.1199951171875,61.927162170410156,302.25897216796875,148.14373779296875,325.20001220703125,1168.3599853515625,189.4670867919922,17.100000381469727,13.910565376281738,10.539999961853027,21.549999237060547,186.27687072753906,109.13999938964844,45.44850540161133,44.119998931884766,7.142857142857143e-05
2017-12-26,1056.739990234375,62.279415130615234,302.7151794433594,148.800048828125,317.2900085449219,1176.760009765625,189.38748168945312,16.8799991607666,13.938936233520508,10.460000038146973,21.649999618530273,186.2385711669922,108.25,45.060909271240234,42.25,7.142857142857143e-05
2017-12-27,1049.3699951171875,61.594482421875,303.59906005859375,149.8273162841797,311.6400146484375,1182.260009765625,190.2133331298828,17.149999618530273,13.872740745544434,10.529999732971191,21.549999237060547,187.63633728027344,107.80000305175781,44.99446105957031,42.47999954223633,7.142857142857143e-05
2017-12-28,1048.1400146484375,61.594482421875,306.12713623046875,150.68333435058594,315.3599853515625,1186.0999755859375,190.2133331298828,16.899999618530273,13.816001892089844,10.550000190734863,21.15999984741211,189.11070251464844,109.58999633789062,44.86711120605469,41.810001373291016,7.142857142857143e-05
2017-12-29,1046.4000244140625,61.203094482421875,305.1291809082031,149.88438415527344,311.3500061035156,1169.469970703125,188.9298095703125,16.860000610351562,13.579587936401367,10.279999732971191,20.780000686645508,187.9810028076172,109.77999877929688,45.00553894042969,41.119998931884766,7.142857142857143e-05
2018-01-02,1065.0,62.12285232543945,302.74371337890625,149.37074279785156,320.5299987792969,1189.010009765625,192.01426696777344,17.139999389648438,13.816001892089844,10.979999542236328,21.790000915527344,189.2351531982422,112.87999725341797,45.642303466796875,43.66999816894531,7.142857142857143e-05
2018-01-03,1082.47998046875,62.11307144165039,305.28125,149.59902954101562,317.25,1204.199951171875,195.5365447998047,17.06999969482422,13.90110969543457,11.550000190734863,23.010000228881836,192.0019989013672,113.87999725341797,46.12403106689453,44.97999954223633,7.142857142857143e-05
2018-01-04,1086.4000244140625,62.07393264770508,310.51800537109375,151.65353393554688,314.6199951171875,1209.5899658203125,197.98423767089844,17.059999465942383,14.241545677185059,12.119999885559082,23.049999237060547,191.14990234375,114.0199966430664,46.94352340698242,46.880001068115234,7.142857142857143e-05
2018-01-05,1102.22998046875,62.60230255126953,313.33123779296875,154.0504608154297,316.5799865722656,1229.1400146484375,201.37718200683594,17.010000228881836,14.232089042663574,11.880000114440918,23.850000381469727,191.44668579101562,116.91000366210938,47.28682327270508,45.79999923706055,7.142857142857143e-05
2018-01-08,1106.93994140625,63.160037994384766,311.8866271972656,157.9216766357422,336.4100036621094,1246.8699951171875,201.70553588867188,17.100000381469727,14.014589309692383,12.279999732971191,23.110000610351562,193.3997344970703,117.37000274658203,47.27574920654297,45.54999923706055,7.142857142857143e-05
2018-01-09,1106.260009765625,62.709930419921875,314.1200866699219,158.3021697998047,333.69000244140625,1252.699951171875,205.06861877441406,16.950000762939453,14.04295825958252,11.819999694824219,23.8700008392334,194.10821533203125,114.91000366210938,46.66666793823242,42.970001220703125,7.142857142857143e-05
2018-01-10,1102.6099853515625,62.83714294433594,314.6332702636719,157.76951599121094,334.79998779296875,1254.3299560546875,205.25767517089844,16.93000030517578,14.364480972290039,11.960000038146973,23.43000030517578,193.51463317871094,115.55000305175781,46.84939193725586,43.310001373291016,7.142857142857143e-05
